amt,is_fraud,trans_date_trans_time,distance,day_of_week,week_of_month
199.95,0,2020-05-25 20:54:59,88.13120896638114,1,5
82.41,0,2019-02-10 08:57:11,106.72829035506028,7,3
33.92,0,2020-03-10 08:47:30,80.68812338832079,2,2
92.06,0,2020-01-20 20:10:48,32.12924339493883,1,4
53.29,0,2019-02-02 08:59:46,71.03475393909368,6,1
72.29,0,2019-01-22 04:08:44,53.41655183265957,2,4
1.25,0,2020-04-27 16:46:15,84.35619844181714,1,5
95.87,0,2019-06-05 03:56:44,62.723136392617924,3,2
7.26,0,2020-02-23 14:33:39,33.110485118232326,7,5
7.65,0,2020-06-11 14:31:13,17.581903969486707,4,2
5.08,0,2020-03-14 16:17:11,106.10660326364733,6,2
72.81,0,2019-10-15 22:59:56,54.90220002646419,2,3
21.03,0,2019-03-31 14:26:06,56.44303344833057,7,6
24.78,0,2019-07-31 22:33:40,93.54928729194738,3,5
88.19,0,2020-06-17 09:52:40,35.67864822385661,3,3
53.54,0,2019-06-04 16:05:09,87.15233185874577,2,2
9.91,0,2019-10-14 21:01:30,98.62509026440823,1,3
77.25,0,2019-11-25 07:16:16,79.14048250929724,1,5
2.75,0,2020-05-28 20:03:31,114.69080874673318,4,5
55.02,0,2019-09-25 03:44:03,77.55418238307391,3,4
66.77,0,2019-06-23 19:59:29,12.264666919979035,7,5
1.4,0,2019-06-30 16:48:21,103.56681426439907,7,6
1011.94,1,2019-03-27 23:12:03,81.34069217591974,3,5
144.3,0,2019-05-17 12:51:38,98.01992991009517,5,3
149.33,0,2020-03-16 10:11:02,44.60348029239204,1,3
72.03,0,2019-06-11 11:12:16,57.71834298652034,2,3
107.11,0,2020-04-18 02:38:23,25.16987701401138,6,3
39.75,0,2019-04-28 09:57:41,86.34528998064653,7,5
1.5,0,2020-02-10 20:35:26,9.540327240326224,1,3
5.03,0,2019-04-22 21:31:48,39.14995503578576,1,4
9.98,0,2019-09-23 12:01:09,48.57381136474786,1,4
107.13,0,2019-01-29 00:32:59,99.70497838461795,2,5
5.17,0,2019-03-22 16:13:25,65.68018846098776,5,4
2.29,0,2020-02-28 00:53:58,120.32702179937607,5,5
110.88,0,2019-12-08 20:21:19,7.282708148616518,7,2
111.18,0,2019-10-10 17:04:49,91.07253425778788,4,2
338.83,0,2019-11-20 19:04:58,62.64774396553562,3,4
53.88,0,2020-06-11 11:00:18,110.01452597400059,4,2
152.8,0,2020-03-02 19:54:35,63.26320328828931,1,1
102.86,0,2019-09-21 07:13:49,56.93924384271781,6,3
74.4,0,2019-01-01 18:11:43,102.51130677698026,2,1
60.77,0,2019-12-08 14:26:44,38.85299645460797,7,2
95.21,0,2020-02-09 05:33:16,98.44712447269686,7,3
70.64,0,2019-12-02 15:52:44,124.98441721978163,1,1
48.85,0,2020-05-13 03:52:28,91.67076710456934,3,3
35.91,0,2019-11-19 13:36:55,93.13329242550257,2,4
94.23,0,2019-04-08 08:00:08,86.00199463096469,1,2
27.55,0,2019-05-12 07:15:14,46.9922962483095,7,3
25.81,0,2019-09-23 14:45:06,83.73785414582893,1,4
75.09,0,2019-12-13 15:10:43,67.75452376834059,5,2
36.92,0,2019-09-23 04:33:57,60.29700374444364,1,4
88.77,0,2019-08-08 19:47:15,65.75607227848575,4,2
32.93,0,2019-01-20 21:57:07,98.857991068278,7,4
2.67,0,2019-09-16 04:57:18,83.14701015534833,1,3
37.61,0,2019-10-28 23:36:19,76.17260978227155,1,5
6.73,0,2019-10-13 15:24:24,52.18656381641741,7,3
91.61,0,2019-05-15 16:57:12,74.0705973129083,3,3
74.27,0,2019-01-11 23:11:01,97.66899185265014,5,2
52.85,0,2020-05-07 18:49:15,35.568584173584085,4,2
98.05,0,2019-12-25 14:05:55,94.65605702539234,3,4
24.29,0,2019-10-25 21:52:33,110.7177527753298,5,4
46.99,0,2019-10-17 22:28:03,83.59946810724072,4,3
49.85,0,2020-05-11 07:10:35,43.70970687515301,1,3
134.51,0,2019-06-16 19:51:51,99.99027037119606,7,4
9.78,0,2019-01-10 18:16:51,95.82896870768748,4,2
21.35,0,2019-12-21 17:50:28,108.51632060239827,6,3
68.2,0,2020-04-19 02:11:40,114.06884934870321,7,4
8.37,0,2020-04-27 06:51:26,82.41973723418351,1,5
79.99,0,2019-11-28 02:42:43,49.67050774592968,4,5
46.81,0,2019-07-13 14:06:33,122.67101319589011,6,2
24.61,0,2019-12-27 05:27:47,103.3828501946084,5,4
52.54,0,2019-12-20 03:25:07,113.56950283896427,5,3
99.54,0,2019-08-04 03:57:30,107.46548255216074,7,2
1.24,0,2019-02-24 18:03:27,102.01802901578864,7,5
136.47,0,2019-09-05 09:58:11,42.73577385609338,4,1
26.22,0,2019-12-08 14:19:38,95.96767099359961,7,2
6.77,0,2019-02-16 10:19:48,12.001031328278577,6,3
26.33,0,2019-09-29 11:16:11,83.94236258057512,7,5
41.29,0,2020-06-16 08:06:25,132.92537300319555,2,3
40.01,0,2020-02-24 23:25:50,78.28123294329286,1,5
9.03,0,2019-01-26 05:29:49,50.44147259974843,6,4
1.25,0,2019-03-17 19:28:34,81.46911740603835,7,4
51.78,0,2019-04-27 08:32:54,98.13922476357827,6,4
4.09,0,2019-10-29 11:06:56,98.07284784013548,2,5
7.25,0,2019-08-24 18:11:11,88.94955253346966,6,4
101.15,0,2019-08-19 19:45:01,97.89908648002783,1,4
853.31,0,2020-02-01 08:58:38,86.8074045517034,6,1
40.54,0,2019-12-05 22:32:48,88.17359687096275,4,1
39.44,0,2019-05-09 12:53:03,49.47252682354069,4,2
1.35,0,2020-02-23 15:50:52,114.94765083210814,7,5
144.55,0,2019-08-18 01:44:22,49.4684865415211,7,4
95.76,0,2019-08-14 02:11:08,123.82719159626447,3,3
28.33,0,2019-08-05 12:58:48,87.88177097626456,1,2
32.54,0,2019-03-09 14:09:27,67.16416157167049,6,2
101.32,0,2019-04-15 03:10:02,44.7073979599455,1,3
9.3,0,2019-05-20 06:50:37,103.68453029992756,1,4
109.73,0,2020-05-05 20:35:45,101.0650170045304,2,2
65.66,0,2019-07-20 05:13:41,69.80079408211249,6,3
381.32,0,2019-09-26 13:10:10,99.42808117901386,4,4
193.1,0,2019-08-25 10:05:22,102.42750956745161,7,5
4.99,0,2019-10-24 14:36:03,72.0287885289954,4,4
15.39,0,2019-12-15 03:20:39,100.32418342180758,7,3
114.07,0,2019-10-07 11:20:17,70.51495607181872,1,2
63.24,0,2019-10-19 07:51:13,102.7312178785724,6,3
14.08,0,2020-01-02 23:41:06,86.75664114138333,4,1
183.97,0,2019-02-10 07:34:10,115.13543841634103,7,3
35.21,0,2019-06-06 11:14:38,125.45819093640011,4,2
12.2,0,2019-09-08 19:04:30,121.58540830955427,7,2
91.96,0,2019-03-10 06:13:52,45.364463431869865,7,3
3.04,0,2019-10-10 15:02:54,81.39380365052256,4,2
101.92,0,2019-08-26 07:53:18,58.606911392858194,1,5
81.39,0,2019-02-28 14:58:46,49.4969519907873,4,5
82.76,0,2020-05-19 22:23:31,26.680522105940796,2,4
53.43,0,2019-12-05 06:16:04,107.87481076473397,4,1
94.66,0,2019-12-13 14:03:31,68.28459739343899,5,2
4.18,0,2019-07-10 17:41:46,101.19368122143338,3,2
2.77,0,2020-04-21 17:37:51,47.89362530433697,2,4
53.89,0,2019-08-19 05:04:10,91.24232893563205,1,4
9.88,0,2020-03-20 09:44:36,65.13022360943974,5,3
56.81,0,2019-07-25 19:19:29,107.00362484530793,4,4
33.54,0,2019-10-17 17:30:25,111.26381705231702,4,3
155.55,0,2019-12-30 08:32:22,104.11992752946553,1,5
68.49,0,2019-09-28 08:53:37,77.95009012413631,6,4
49.59,0,2019-05-23 21:58:17,119.96753927504568,4,4
30.41,0,2019-04-23 19:20:01,105.0922802854951,2,4
115.41,0,2019-10-12 14:20:46,80.77590234503886,6,2
38.79,0,2020-03-08 18:40:14,24.632968038715056,7,2
63.08,0,2019-12-25 00:58:59,68.56182336355288,3,4
4.41,0,2020-05-25 20:26:52,85.12682606668038,1,5
133.43,0,2019-06-13 22:11:58,55.05357507946017,4,3
62.27,0,2019-05-20 00:48:53,91.53641416573996,1,4
23.83,0,2019-06-05 12:10:59,116.05463504739299,3,2
65.02,0,2019-10-13 21:17:42,72.37002450008829,7,3
172.91,0,2020-05-24 20:26:56,85.8862634387984,7,5
111.42,0,2019-11-17 00:51:52,94.38199404291015,7,4
186.56,0,2020-04-19 13:35:28,77.5604683548384,7,4
80.71,0,2020-01-24 15:01:36,74.6450018694688,5,4
145.75,0,2019-11-21 14:38:51,70.64156471863423,4,4
58.29,0,2019-12-11 05:25:37,83.8583967493374,3,2
53.25,0,2019-02-23 00:28:22,73.57867045461886,6,4
9.85,0,2019-05-08 12:03:04,116.97176046128816,3,2
139.12,0,2019-12-09 16:40:28,32.983488969680906,1,2
146.21,0,2019-06-08 11:08:03,81.20420453248772,6,2
40.43,0,2020-06-13 00:52:55,81.49308227046633,6,2
85.32,0,2019-07-20 13:51:09,65.37702381724729,6,3
55.0,0,2020-02-27 00:15:24,94.6062668176273,4,5
64.62,0,2019-12-10 22:02:21,86.93398045023669,2,2
33.99,0,2019-03-19 23:36:39,51.03601049929591,2,4
3.86,0,2019-03-18 15:34:26,36.91773330150754,1,4
95.08,0,2019-01-15 04:18:32,72.63942158077107,2,3
51.89,0,2019-06-14 13:37:47,80.5935563691254,5,3
2.71,0,2019-09-12 17:13:43,63.19886899146205,4,2
37.12,0,2019-04-10 05:45:23,54.22394237866585,3,2
5.09,0,2019-08-17 20:53:50,71.24640614256028,6,3
5.0,0,2019-12-07 19:54:27,88.18410829790915,6,1
77.67,0,2019-09-19 22:26:59,76.16316582887643,4,3
42.33,0,2019-04-29 15:53:06,39.613329810649574,1,5
9.99,0,2019-12-21 14:34:30,87.39542419781338,6,3
45.25,0,2019-12-22 11:09:00,78.48605230356105,7,4
91.58,0,2019-11-24 05:41:34,93.43312530909601,7,5
5.18,0,2019-06-28 01:20:03,51.75652661524083,5,5
9.97,0,2020-05-05 21:44:59,42.71379534809209,2,2
2.11,0,2019-11-13 20:43:54,128.6523403012307,3,3
36.17,0,2019-09-10 04:57:58,111.14440081807453,2,2
3.88,0,2019-02-28 16:22:35,111.24846547145283,4,5
36.7,0,2019-07-15 22:12:11,46.60914741351506,1,3
16.07,0,2019-03-18 19:45:26,80.22960045926308,1,4
93.98,0,2019-04-14 08:03:43,86.31431996422565,7,3
101.43,0,2020-03-08 15:50:41,90.90020616494765,7,2
2.84,0,2019-04-22 23:07:33,62.70108630435186,1,4
67.78,0,2020-03-14 05:25:29,91.12222567886523,6,2
100.78,0,2020-01-12 04:37:59,86.31242934859466,7,3
138.44,0,2019-07-07 02:55:35,58.19178838599552,7,2
56.01,0,2019-12-27 14:52:09,34.978539037048975,5,4
57.19,0,2019-08-26 13:55:09,117.84245389671409,1,5
29.18,0,2020-06-15 14:46:45,108.39507809009976,1,3
82.82,0,2020-02-02 21:02:16,38.12547027463736,7,2
72.61,0,2019-12-25 06:12:38,83.47580148474657,3,4
128.98,0,2020-01-25 05:53:12,6.845619860628797,6,4
174.5,0,2019-02-15 01:19:33,128.6731596793108,5,3
57.82,0,2019-03-27 21:13:05,112.04407058889798,3,5
3.21,0,2019-03-22 14:25:48,56.24594074492506,5,4
70.15,0,2019-12-02 07:39:33,19.68279762908248,1,1
8.64,0,2020-04-17 07:25:25,50.99112671512331,5,3
39.13,0,2020-04-15 16:16:06,75.2160772925719,3,3
4.72,0,2020-05-06 15:00:34,69.41630853640147,3,2
8.98,0,2020-05-19 11:24:53,94.45754741486633,2,4
56.39,0,2019-04-29 09:27:19,87.85742221779326,1,5
63.46,0,2020-05-25 17:08:45,37.05353212103451,1,5
3.91,0,2019-03-30 14:00:48,81.19440230984523,6,5
19.83,0,2019-07-13 22:12:02,96.09200500861938,6,2
216.44,0,2020-01-02 02:18:24,104.41669750113458,4,1
28.35,0,2019-03-05 19:59:26,83.63907136295556,2,2
81.88,0,2019-12-29 22:59:12,29.44972914768855,7,5
188.34,0,2019-10-06 01:38:57,31.881037295342054,7,2
176.08,0,2019-03-23 14:49:05,74.43302455195564,6,4
4.34,0,2019-12-26 19:35:42,23.222665005734225,4,4
5.5,0,2019-10-28 14:24:51,30.09076038549108,1,5
2.16,0,2020-05-31 14:17:44,32.71926662488057,7,6
2.46,0,2019-11-23 14:11:02,92.9568965393941,6,4
77.42,0,2019-12-28 14:05:38,61.48821946086242,6,4
2.17,0,2019-02-13 17:24:44,86.640646342256,3,3
527.92,0,2019-01-13 13:41:54,80.19152305951245,7,3
10.3,0,2019-12-11 18:40:47,70.28532564627056,3,2
29.61,0,2020-03-09 18:43:39,54.88012809124611,1,2
5.89,0,2019-11-24 03:09:24,86.6978577240813,7,5
7.37,0,2019-03-16 12:56:29,32.74338119596961,6,3
59.13,0,2019-05-21 03:38:55,48.73344310868951,2,4
10.25,0,2019-03-30 15:01:57,102.5245223175622,6,5
21.51,0,2020-06-08 19:38:52,72.25362137602733,1,2
1.44,0,2019-12-11 21:20:46,78.16451699196834,3,2
197.33,0,2019-05-18 01:18:41,41.836063976732426,6,3
132.4,0,2019-12-19 08:21:51,85.62452824729647,4,3
48.22,0,2020-04-25 22:57:03,90.42220299395701,6,4
55.32,0,2019-04-08 08:49:16,103.82445315387916,1,2
221.94,0,2019-06-27 02:01:57,104.01660957341188,4,5
75.62,0,2019-08-17 01:10:27,89.47829388066476,6,3
6.08,0,2019-09-15 19:27:44,92.9932716368712,7,3
111.49,0,2020-05-05 23:31:42,45.13716902232727,2,2
9.18,0,2020-01-02 14:31:49,81.70794234185355,4,1
68.47,0,2019-02-27 20:24:27,54.56646994737661,3,5
61.08,0,2019-12-29 11:29:34,22.049227830834234,7,5
58.14,0,2019-05-15 23:02:26,57.615385923464075,3,3
65.98,0,2019-07-06 21:46:15,50.97653738146301,6,1
12.82,0,2019-02-18 21:48:41,94.79252075158077,1,4
124.7,0,2019-06-30 15:45:22,46.76239696516165,7,6
22.55,0,2020-05-07 12:42:15,68.2015944547753,4,2
49.48,0,2020-03-17 14:33:11,108.09484127939325,2,3
61.46,0,2019-11-16 13:00:04,74.5901442695496,6,3
4.13,0,2019-03-07 17:20:41,92.86792267511512,4,2
5.15,0,2019-07-14 13:20:47,29.858077379471816,7,3
8.69,0,2019-12-16 23:07:10,111.93725181660247,1,3
11.85,0,2019-04-23 14:24:13,110.17319396280375,2,4
19.62,0,2019-03-17 14:05:52,9.214356752682999,7,4
61.93,0,2019-07-18 06:27:58,84.47710146265251,4,3
31.45,0,2019-08-18 22:31:54,70.99819221414276,7,4
76.0,0,2019-03-25 21:37:41,57.08227987523912,1,5
174.19,0,2019-06-15 16:14:13,105.57449310822345,6,3
7.37,0,2019-11-16 20:07:54,79.75739851359374,6,3
9.49,0,2019-08-30 15:17:52,116.45494681594946,5,5
31.86,0,2020-05-24 13:57:32,111.22359056114233,7,5
33.9,0,2020-02-07 11:39:30,62.67273226486853,5,2
192.2,0,2019-12-26 23:55:03,115.86546649719176,4,4
26.97,0,2020-03-24 21:54:14,89.1044459776217,2,4
37.67,0,2020-03-16 19:37:22,109.4303956291971,1,3
76.27,0,2019-08-12 15:06:31,71.79328333078675,1,3
95.12,0,2020-05-21 18:25:06,64.26312743603904,4,4
53.51,0,2020-01-11 14:07:53,5.813522994930969,6,2
78.57,0,2019-08-04 05:12:22,74.31124745307613,7,2
86.55,0,2019-03-31 06:23:00,94.26778897422463,7,6
99.37,0,2019-10-24 03:00:44,78.17427337824206,4,4
84.19,0,2019-07-01 14:06:22,104.39259729995148,1,1
135.47,0,2019-03-11 12:25:36,98.89908963721807,1,3
43.16,0,2019-04-07 04:31:24,46.17393680757304,7,2
28.25,0,2019-11-12 23:58:17,102.06761227840873,2,3
107.47,0,2020-05-03 05:15:57,82.16075084420378,7,2
85.08,0,2019-12-22 19:36:18,80.00235556446232,7,4
19.3,0,2020-04-23 21:50:32,58.62476081036288,4,4
142.56,0,2020-03-24 10:28:33,98.4740877767897,2,4
24.18,0,2020-06-09 20:25:56,89.77988918754433,2,2
34.18,0,2019-08-18 02:12:45,111.54564996146628,7,4
157.72,0,2019-01-14 12:09:53,23.926606346175028,1,3
11.91,0,2019-01-15 19:06:29,80.05211029053514,2,3
52.3,0,2019-05-03 23:03:33,92.57109681932032,5,1
85.8,0,2019-11-02 11:02:54,75.3805643070493,6,1
3.47,0,2020-06-10 03:16:20,93.21897657463995,3,2
2.94,0,2020-01-06 21:02:35,67.64076750508758,1,2
374.63,0,2019-03-21 14:25:35,56.40195900668514,4,4
13.49,0,2019-03-17 22:50:28,75.25847550863344,7,4
1.93,0,2020-06-18 17:53:32,57.13337943144479,4,3
2.14,0,2019-12-20 17:06:33,71.879711673573,5,3
103.66,0,2020-05-27 04:37:03,24.19576521443048,3,5
2.18,0,2020-01-11 14:40:25,102.0106884869602,6,2
60.54,0,2019-12-20 14:20:29,39.81212482622483,5,3
14.85,0,2019-03-25 16:50:16,34.704709784409246,1,5
6.45,0,2020-03-10 15:35:24,112.5680113330943,2,2
230.59,0,2019-11-04 16:52:55,83.13162922546249,1,2
5.6,0,2020-05-17 19:44:53,63.74306791939777,7,4
5.88,0,2019-06-15 12:16:18,78.44990037052456,6,3
75.99,0,2019-09-29 18:27:48,83.52065510320215,7,5
17.35,0,2020-04-20 14:47:33,27.909049558283577,1,4
23.91,0,2019-12-04 01:48:17,96.50220391882661,3,1
4.16,0,2019-07-25 10:07:03,130.24221160031223,4,4
6.68,0,2019-12-02 17:34:40,63.56225090132604,1,1
96.41,0,2020-04-23 11:34:00,60.73085874481426,4,4
47.62,0,2020-04-28 04:53:16,126.59484515324995,2,5
154.21,0,2019-01-28 05:29:46,68.48137229105485,1,5
54.14,0,2020-03-06 23:35:02,75.75313817906259,5,1
151.92,0,2019-08-18 16:30:13,53.77651626287422,7,4
78.3,0,2020-03-18 03:29:18,66.89889240937848,3,3
93.24,0,2019-09-30 09:41:01,93.66630623273656,1,5
56.62,0,2019-08-24 23:27:47,25.442469487667417,6,4
120.37,0,2020-05-08 23:28:17,63.58809841403041,5,2
18.57,0,2019-11-01 19:18:15,54.111193825473364,5,1
72.9,0,2020-02-14 14:01:44,69.69144761782991,5,3
30.78,0,2019-09-30 10:03:47,90.47771937409166,1,5
89.95,0,2020-03-27 07:42:59,91.2962480024964,5,4
1122.27,1,2019-08-17 23:25:24,40.060451741967135,6,3
176.46,0,2020-03-04 16:52:50,90.24649069569384,3,1
87.38,0,2019-05-19 04:55:47,110.99539412344542,7,4
180.83,0,2019-07-14 20:29:43,101.10328942307275,7,3
39.63,0,2019-11-02 00:20:34,31.859402196447085,6,1
113.33,0,2019-01-18 13:35:23,66.60092221569992,5,3
66.67,0,2019-07-06 07:10:43,71.11305349221949,6,1
1.04,0,2019-08-06 23:14:12,92.10807968063389,2,2
6.72,0,2019-06-22 22:55:03,61.30551712256657,6,4
35.75,0,2019-08-13 00:00:48,35.56835429128977,2,3
9.05,0,2019-12-01 15:15:37,70.47166240165875,7,1
9.53,0,2019-06-20 17:25:31,59.98003840413538,4,4
35.64,0,2019-12-27 08:32:23,93.7695177914801,5,4
77.04,0,2019-12-17 13:56:58,107.80167529237723,2,3
47.29,0,2019-02-05 17:23:35,107.83318840847451,2,2
85.25,0,2020-06-16 12:48:14,101.06040844931567,2,3
495.33,0,2019-03-05 20:18:35,73.39899511274247,2,2
2.97,0,2020-05-07 13:36:43,57.879748026122606,4,2
223.02,0,2019-04-28 12:59:05,80.49875780204889,7,5
7.68,0,2019-12-09 22:29:55,65.82070187729423,1,2
98.07,0,2019-05-06 17:35:48,22.480193371085843,1,2
631.93,0,2019-02-11 12:04:09,51.63593179780185,1,3
79.88,0,2019-10-20 12:55:25,66.00226986576548,7,4
88.87,0,2019-08-15 22:49:34,71.07273677220262,4,3
6.86,0,2019-04-01 19:47:48,76.17404091129949,1,1
119.06,0,2019-09-30 09:36:44,58.33738433966486,1,5
8.99,0,2020-01-06 16:30:44,64.66532736475958,1,2
46.85,0,2019-01-28 09:20:49,68.67567650519115,1,5
159.22,0,2019-11-13 22:39:43,90.60594789039851,3,3
66.5,0,2019-07-13 20:34:54,67.6143318623811,6,2
1.12,0,2020-05-19 10:47:09,83.93858332299621,2,4
5.5,0,2019-12-14 16:15:26,76.08803759731092,6,2
10.15,0,2020-02-15 19:09:41,97.03779011902002,6,3
65.08,0,2019-12-16 01:29:04,68.29840652424917,1,3
104.63,0,2019-11-04 07:45:01,108.06758462824078,1,2
14.27,0,2020-03-23 19:30:37,97.76854990774271,1,4
33.42,0,2020-02-13 22:40:41,89.75188872902551,4,3
22.89,0,2019-06-26 01:25:25,46.12590051054703,3,5
38.29,0,2019-12-10 09:24:12,54.92099687954748,2,2
6.22,0,2019-12-25 23:20:34,95.26266120249575,3,4
133.13,0,2019-05-08 21:57:12,39.75034073345819,3,2
94.58,0,2019-11-02 17:51:05,45.54393801961727,6,1
75.77,0,2019-05-16 15:52:54,133.07701479117662,4,3
78.4,0,2019-10-01 17:57:55,101.85555921855864,2,1
6.6,0,2019-09-23 18:11:51,114.72940169180879,1,4
85.81,0,2019-06-30 11:12:13,82.38556281005626,7,6
66.3,0,2019-06-15 07:36:42,65.88999622148185,6,3
62.11,0,2019-04-08 18:56:13,72.59303148909629,1,2
217.36,0,2019-09-30 19:39:59,35.47249499819225,1,5
61.49,0,2019-11-11 02:06:45,13.689084260155967,1,3
63.27,0,2019-10-19 10:34:57,100.74165034960386,6,3
3.55,0,2020-05-17 17:27:43,110.87559871252914,7,4
65.45,0,2019-07-06 08:46:27,104.02624980987153,6,1
8.76,0,2019-06-10 12:36:20,62.930416513647366,1,3
62.26,0,2019-09-20 09:04:52,40.67505268394583,5,3
17.6,0,2019-07-06 17:17:18,112.77153542402097,6,1
81.39,0,2019-11-23 23:00:43,33.92152524424739,6,4
62.82,0,2019-10-08 22:17:21,93.96505852824073,2,2
178.35,0,2020-03-01 04:18:08,28.49692135253911,7,1
33.7,0,2020-04-25 08:09:42,25.61244235767206,6,4
45.51,0,2019-06-13 04:17:21,86.64772853399343,4,3
7.5,0,2019-12-15 13:48:53,62.61819054894703,7,3
4.02,0,2020-01-13 13:07:53,37.130809752174194,1,3
114.87,0,2019-06-28 06:49:44,43.49106311177757,5,5
73.43,0,2020-01-02 09:32:30,114.68996486658382,4,1
146.54,0,2019-04-07 10:04:33,51.37423309873474,7,2
13.47,0,2020-05-02 19:52:05,25.50202828007055,6,1
89.07,0,2019-05-01 22:01:43,101.25495066754881,3,1
57.88,0,2019-09-20 02:43:42,36.99045942098814,5,3
3.2,0,2019-11-22 17:07:50,67.20418101665594,5,4
3.77,0,2019-07-27 10:04:56,64.7994535278679,6,4
3.54,0,2019-01-21 13:44:51,42.80947758495637,1,4
59.83,0,2019-03-03 21:31:06,62.63343431729591,7,2
9.92,0,2019-08-20 23:57:10,14.049134915111027,2,4
56.57,0,2020-04-19 17:46:39,73.52768310137681,7,4
52.51,0,2019-05-12 09:17:14,25.96678951563528,7,3
10.41,0,2020-01-08 12:52:24,74.86442829997702,3,2
34.98,0,2020-05-04 08:26:10,89.50629672219159,1,2
53.38,0,2019-07-30 21:42:58,16.013483705371645,2,5
60.35,0,2019-11-06 05:39:34,91.82021541619746,3,2
130.54,0,2020-05-31 07:43:00,102.17491427805219,7,6
12.59,0,2019-05-04 20:53:50,103.70824519148299,6,1
4.62,0,2020-02-27 02:26:53,101.5719009401885,4,5
178.02,0,2019-05-20 23:13:12,71.36244580949433,1,4
65.8,0,2019-02-01 12:44:22,80.34751522812817,5,1
1.56,0,2019-10-25 23:50:49,30.979736626983364,5,4
1.97,0,2019-05-19 20:27:24,103.70198586871459,7,4
97.35,0,2019-08-01 11:13:32,80.4585503379699,4,1
101.43,0,2019-12-21 21:42:19,48.69855910470795,6,3
206.06,0,2019-03-31 19:52:47,70.13961935693179,7,6
9.52,0,2019-12-02 06:43:30,79.80515698245895,1,1
49.43,0,2019-06-18 10:11:11,71.06828366219621,2,4
1.52,0,2020-04-13 08:56:48,51.59389196814068,1,3
38.1,0,2020-02-12 19:46:02,109.31887244200135,3,3
88.82,0,2019-08-25 13:07:34,79.24721428577791,7,5
30.52,0,2019-05-20 11:50:02,90.270570358001,1,4
19.22,0,2019-10-01 16:14:35,102.74603997453261,2,1
73.35,0,2019-07-02 16:11:15,94.7440228705697,2,1
144.44,0,2020-01-20 11:24:25,71.60631919175111,1,4
53.32,0,2019-06-09 06:38:15,87.81151361482915,7,3
180.87,0,2020-01-27 04:14:35,86.97921654884,1,5
105.19,0,2019-09-06 14:38:13,92.2296872273833,5,1
6.23,0,2019-07-02 23:38:33,36.94879904295402,2,1
68.95,0,2019-01-03 17:58:54,68.15090637942363,4,1
47.42,0,2019-03-02 21:45:30,74.87010808584705,6,1
8.59,0,2019-12-18 19:50:23,67.38646292168173,3,3
84.42,0,2019-01-28 09:44:14,77.19032401747543,1,5
98.96,0,2019-05-14 07:29:47,33.7148653666156,2,3
43.93,0,2019-08-26 05:59:43,69.73965578226604,1,5
94.49,0,2019-09-02 23:55:50,135.44311314913367,1,1
1.45,0,2020-01-22 13:29:48,105.90325424589247,3,4
2.85,0,2019-03-14 22:27:21,90.81871770549763,4,3
21.92,0,2019-08-01 07:22:15,68.43366499394983,4,1
8.08,0,2019-10-24 22:55:45,72.36904402138585,4,4
75.47,0,2020-06-11 16:42:37,105.0400264168458,4,2
38.16,0,2020-06-14 16:59:57,46.826657413601126,7,3
1.28,0,2019-07-17 17:39:11,117.40419722390075,3,3
10.7,0,2020-01-23 21:35:26,16.396535994687834,4,4
9.96,0,2019-07-08 00:46:28,58.10302993456367,1,2
15.15,0,2020-04-25 22:23:19,64.02924451578733,6,4
55.33,0,2019-06-25 15:10:06,33.847209028786914,2,5
84.17,0,2020-05-09 11:58:02,45.59461139173455,6,2
97.66,0,2019-12-12 10:44:45,47.90406145828587,4,2
4.75,0,2020-04-05 14:14:13,38.824138425149954,7,2
33.9,0,2020-02-17 20:13:06,55.28885931316953,1,4
6.25,0,2019-09-07 12:11:54,38.76319531279197,6,1
82.19,0,2020-01-26 21:43:16,26.846600504124815,7,5
67.09,0,2019-10-15 00:37:38,65.2465004236124,2,3
17.06,0,2019-06-06 04:38:40,99.68956948476757,4,2
89.14,0,2019-10-30 01:24:58,104.79616984784815,3,5
7.44,0,2019-03-31 23:26:34,91.14890686653385,7,6
3.13,0,2019-11-09 11:04:23,56.71053121243317,6,2
6.16,0,2020-06-07 01:37:20,9.080802624289614,7,2
89.87,0,2019-01-26 03:50:14,85.6085174178756,6,4
255.97,0,2019-08-03 17:22:30,44.52267133267712,6,1
122.31,0,2020-04-14 23:05:39,59.25320830651435,2,3
7.43,0,2020-05-30 15:26:27,48.74555684716155,6,5
7.77,0,2019-09-19 03:33:05,104.74428150625756,4,3
5.8,0,2019-12-11 11:18:48,110.08521045010679,3,2
112.24,0,2019-03-03 17:31:03,102.08177291902058,7,2
49.53,0,2020-02-05 21:55:53,84.97355754791559,3,2
5.86,0,2019-12-22 18:29:12,68.98115131810368,7,4
24.08,0,2019-05-30 15:43:24,34.276222382323255,4,5
43.7,0,2019-02-02 16:11:16,108.15461841426176,6,1
59.23,0,2019-12-10 14:00:08,85.62617502739965,2,2
86.62,0,2019-04-14 01:05:32,108.76140010890315,7,3
4.82,0,2019-11-29 12:31:43,85.70846538039177,5,5
163.42,0,2020-02-05 08:16:25,90.70073021839956,3,2
29.22,0,2019-09-14 13:51:14,67.14680871739085,6,2
6.27,0,2020-02-02 08:38:30,109.13977541208864,7,2
8.46,0,2020-04-23 22:40:35,18.346949045797764,4,4
379.47,0,2019-08-05 23:08:49,62.0902087296218,1,2
63.73,0,2019-02-26 05:13:30,82.78629523159881,2,5
